Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
img20.bmp,top_right,void,22,503,94.598,0.757,0.636,0.965,0.601,33.409,21.838,25.307
img20.bmp,top_right,void,23,419,85.012,0.766,1.012,0.952,0.599,30.246,19.432,23.097
img20.bmp,top_right,void,24,391,80.77,0.559,0.195,0.942,0.63,25.895,21.478,22.312
img20.bmp,top_right,void,25,30,27.036,0.991,-0.055,0.833,0.625,17.126,2.275,6.18
img20.bmp,top_right,void,26,11,9.0,0.99,-0.141,0.786,0.611,9.757,1.366,3.742
img20.bmp,top_right,void,27,2300,337.706,0.714,1.285,0.808,0.622,69.901,48.91,54.115
img20.bmp,top_right,void,28,12,11.0,0.981,-0.096,0.857,0.75,8.808,1.695,3.909
img20.bmp,top_right,void,29,418,85.598,0.6,0.186,0.939,0.601,27.522,22.016,23.07
img20.bmp,top_right,void,30,457,89.012,0.703,0.661,0.966,0.604,30.35,21.598,24.122
img20.bmp,top_right,void,31,73,41.556,0.965,-0.305,0.849,0.456,19.407,5.122,9.641
img20.bmp,top_right,void,32,412,86.184,0.711,0.076,0.941,0.604,29.194,20.518,22.904
img20.bmp,top_right,void,33,556,101.983,0.747,1.013,0.946,0.567,34.764,23.101,26.607
img20.bmp,top_right,void,34,62,40.799,0.979,0.528,0.838,0.287,20.712,4.177,8.885
img20.bmp,top_right,void,35,120,47.456,0.868,-1.161,0.916,0.526,18.532,9.217,12.361
img20.bmp,top_right,void,36,17,13.657,0.981,0.762,0.85,0.266,10.854,2.103,4.652
img20.bmp,top_right,void,37,121,53.592,0.947,1.481,0.896,0.582,23.234,7.487,12.412
img20.bmp,top_right,void,38,261,69.184,0.809,1.382,0.935,0.583,25.302,14.879,18.23
img20.bmp,top_right,void,39,189,63.941,0.913,1.248,0.917,0.5,25.606,10.467,15.513
img20.bmp,top_right,void,40,52,30.592,0.933,0.818,0.852,0.361,14.291,5.16,8.137
img20.bmp,top_right,void,41,124,48.663,0.871,-1.182,0.899,0.517,18.909,9.296,12.565
img20.bmp,top_right,void,42,16,16.414,0.98,1.186,0.8,0.444,10.088,1.997,4.514
img20.bmp,top_right,void,43,45,31.107,0.974,1.349,0.789,0.417,16.784,3.816,7.569
img20.bmp,bottom_right,part,0,37481,4372.84,0.135,-0.511,0.737,0.679,280.126,277.558,218.454
img20.bmp,bottom_right,void,1,164,54.42,0.841,1.201,0.932,0.573,21.156,11.441,14.45
img20.bmp,bottom_right,void,2,143,53.385,0.894,-1.334,0.894,0.565,21.495,9.618,13.493
img20.bmp,bottom_right,void,3,387,90.805,0.897,-1.477,0.937,0.555,35.72,15.803,22.198
img20.bmp,bottom_right,void,4,252,70.042,0.834,-1.542,0.923,0.622,25.561,14.109,17.912
img20.bmp,bottom_right,void,5,167,57.113,0.894,0.845,0.949,0.488,22.834,10.217,14.582
img20.bmp,bottom_right,void,6,292,84.527,0.941,-1.454,0.921,0.576,35.126,11.89,19.282
img20.bmp,bottom_right,void,7,406,80.426,0.509,0.45,0.951,0.627,25.748,22.156,22.736
img20.bmp,bottom_right,void,8,439,85.497,0.625,0.854,0.948,0.581,28.153,21.976,23.642
img20.bmp,bottom_right,void,9,453,98.776,0.869,-0.975,0.913,0.446,36.413,18.012,24.016
img20.bmp,bottom_right,void,10,336,81.284,0.815,0.172,0.928,0.589,28.976,16.81,20.684
img20.bmp,bottom_right,void,11,122,56.184,0.966,-0.551,0.891,0.318,25.936,6.692,12.463
img20.bmp,bottom_right,void,12,473,88.669,0.639,0.814,0.948,0.603,29.331,22.55,24.541
img20.bmp,bottom_right,void,13,207,83.627,0.98,0.14,0.873,0.493,38.675,7.728,16.235
img20.bmp,bottom_right,void,14,265,83.255,0.937,-1.084,0.895,0.371,33.335,11.624,18.369
img20.bmp,bottom_right,void,15,429,98.426,0.9,-1.411,0.917,0.536,37.841,16.487,23.371
img20.bmp,bottom_right,void,16,305,97.941,0.965,0.155,0.892,0.474,41.185,10.867,19.706
img20.bmp,bottom_right,void,17,40,28.728,0.952,-0.255,0.833,0.513,13.378,4.084,7.136
img20.bmp,bottom_right,void,18,692,111.154,0.761,-1.403,0.951,0.603,38.948,25.288,29.683
img20.bmp,bottom_right,void,19,633,116.569,0.885,-1.149,0.932,0.514,44.359,20.616,28.389
img20.bmp,bottom_right,void,20,344,86.219,0.906,0.632,0.94,0.478,34.16,14.462,20.928
img20.bmp,bottom_right,void,21,507,100.255,0.806,0.631,0.937,0.533,35.399,20.947,25.407
img20.bmp,bottom_right,void,22,432,85.598,0.794,0.938,0.956,0.617,31.452,19.134,23.453
img20.bmp,bottom_right,void,23,639,117.154,0.886,-1.179,0.933,0.519,44.489,20.636,28.524
img20.bmp,bottom_right,void,24,36,27.243,0.986,-0.16,0.818,0.5,17.681,2.95,6.77
img20.bmp,bottom_right,void,25,391,79.598,0.539,-0.129,0.951,0.63,25.525,21.495,22.312
img20.bmp,bottom_right,void,26,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
img20.bmp,bottom_right,void,27,30,25.621,0.987,-0.157,0.75,0.536,15.957,2.524,6.18
img20.bmp,bottom_right,void,28,368,87.841,0.878,1.171,0.927,0.507,33.089,15.846,21.646
img20.bmp,bottom_right,void,29,8,7.207,0.945,-0.399,0.8,0.533,5.663,1.852,3.192
img20.bmp,bottom_right,void,30,394,82.77,0.777,1.495,0.945,0.635,29.543,18.599,22.398
img20.bmp,bottom_right,void,31,399,84.426,0.473,-0.177,0.939,0.57,25.751,22.693,22.539
img20.bmp,bottom_right,void,32,444,89.841,0.757,0.707,0.943,0.566,31.125,20.328,23.776
img20.bmp,bottom_right,void,33,38,31.899,0.987,-0.387,0.792,0.339,17.683,2.848,6.956
img20.bmp,bottom_right,void,34,340,87.983,0.909,0.955,0.926,0.396,34.545,14.419,20.806
