Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels],Part_ID,Num_voids
img07.bmp,top_right,void,31,324,84.983,0.892,0.945,0.928,0.402,32.526,14.681,20.311,27,46
img07.bmp,top_right,void,32,358,79.941,0.734,0.044,0.942,0.617,27.433,18.644,21.35,27,46
img07.bmp,top_right,void,33,532,97.255,0.726,0.987,0.948,0.597,33.358,22.951,26.026,27,46
img07.bmp,top_right,void,34,18,14.657,0.956,-0.33,0.857,0.562,8.847,2.592,4.787,27,46
img07.bmp,top_right,void,35,56,34.385,0.971,0.559,0.862,0.373,17.979,4.277,8.444,27,46
img07.bmp,top_right,void,36,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,27,46
img07.bmp,top_right,void,37,211,60.284,0.836,1.333,0.942,0.628,23.339,12.802,16.391,27,46
img07.bmp,top_right,void,38,104,42.87,0.858,-1.132,0.92,0.51,16.968,8.728,11.507,27,46
img07.bmp,top_right,void,39,21,16.899,0.963,0.783,0.875,0.375,10.154,2.747,5.171,27,46
img07.bmp,top_right,void,40,118,54.178,0.953,1.505,0.855,0.567,24.177,7.35,12.257,27,46
img07.bmp,top_right,void,41,241,63.941,0.79,1.346,0.956,0.602,23.86,14.636,17.517,27,46
img07.bmp,top_right,void,42,191,63.355,0.904,1.222,0.918,0.505,25.153,10.769,15.595,27,46
img07.bmp,top_right,void,43,48,29.178,0.913,0.814,0.857,0.436,12.713,5.193,7.818,27,46
img07.bmp,top_right,void,44,112,44.663,0.866,-1.126,0.918,0.519,17.766,8.885,11.942,27,46
img07.bmp,top_right,void,45,30,21.278,0.953,1.224,0.909,0.545,11.54,3.484,6.18,27,46
img07.bmp,top_right,void,46,48,32.278,0.973,1.32,0.857,0.5,16.673,3.828,7.818,27,46
img07.bmp,bottom_right,void,1,163,54.627,0.846,1.143,0.931,0.597,20.867,11.114,14.406,28,41
img07.bmp,bottom_right,void,2,132,50.385,0.881,-1.322,0.91,0.6,19.956,9.445,12.964,28,41
img07.bmp,bottom_right,void,3,389,91.841,0.888,-1.5,0.94,0.572,35.327,16.221,22.255,28,41
img07.bmp,bottom_right,void,4,244,67.627,0.795,-1.54,0.938,0.61,24.104,14.624,17.626,28,41
img07.bmp,bottom_right,void,5,149,53.113,0.898,0.79,0.943,0.517,21.512,9.462,13.774,28,41
img07.bmp,bottom_right,void,6,294,84.941,0.937,-1.452,0.913,0.553,34.955,12.193,19.348,28,41
img07.bmp,bottom_right,void,7,358,75.598,0.544,0.359,0.947,0.623,24.467,20.531,21.35,28,41
img07.bmp,bottom_right,void,8,393,81.255,0.615,0.777,0.938,0.581,26.486,20.891,22.369,28,41
img07.bmp,bottom_right,void,9,437,95.361,0.859,-0.997,0.93,0.459,35.089,17.991,23.588,28,41
img07.bmp,bottom_right,void,10,277,72.87,0.841,0.191,0.908,0.603,27.026,14.626,18.78,28,41
img07.bmp,bottom_right,void,11,102,48.284,0.956,-0.539,0.864,0.413,21.749,6.399,11.396,28,41
img07.bmp,bottom_right,void,12,426,84.083,0.656,0.697,0.955,0.584,28.137,21.232,23.289,28,41
img07.bmp,bottom_right,void,13,250,79.977,0.935,-1.116,0.896,0.411,32.039,11.385,17.841,28,41
img07.bmp,bottom_right,void,14,391,90.77,0.897,-1.395,0.924,0.572,35.652,15.729,22.312,28,41
img07.bmp,bottom_right,void,15,127,65.213,0.982,0.155,0.864,0.512,30.274,5.715,12.716,28,41
img07.bmp,bottom_right,void,16,222,81.113,0.966,0.146,0.871,0.514,35.131,9.116,16.812,28,41
img07.bmp,bottom_right,void,17,18,14.657,0.914,-0.22,0.857,0.643,7.562,3.063,4.787,28,41
img07.bmp,bottom_right,void,18,640,107.497,0.749,-1.414,0.948,0.608,37.188,24.629,28.546,28,41
img07.bmp,bottom_right,void,19,553,109.983,0.886,-1.114,0.931,0.482,41.376,19.156,26.535,28,41
img07.bmp,bottom_right,void,20,312,81.598,0.913,0.628,0.937,0.489,32.971,13.482,19.931,28,41
img07.bmp,bottom_right,void,21,474,95.255,0.816,0.647,0.939,0.549,34.497,19.951,24.567,28,41
img07.bmp,bottom_right,void,22,384,80.77,0.798,0.893,0.946,0.615,29.707,17.901,22.112,28,41
img07.bmp,bottom_right,void,23,565,107.497,0.885,-1.167,0.939,0.543,41.562,19.317,26.821,28,41
img07.bmp,bottom_right,void,24,13,9.414,0.94,-0.103,0.812,0.619,7.157,2.441,4.068,28,41
img07.bmp,bottom_right,void,25,334,74.77,0.621,-0.258,0.928,0.612,24.541,19.227,20.622,28,41
img07.bmp,bottom_right,void,26,333,83.012,0.879,1.173,0.925,0.537,31.535,15.015,20.591,28,41
img07.bmp,bottom_right,void,27,334,74.527,0.766,1.528,0.944,0.663,26.784,17.228,20.622,28,41
img07.bmp,bottom_right,void,28,413,88.426,0.786,0.736,0.934,0.546,30.811,19.055,22.931,28,41
img07.bmp,bottom_right,void,29,341,76.77,0.513,-0.253,0.932,0.593,23.952,20.562,20.837,28,41
img07.bmp,bottom_right,void,30,297,80.569,0.908,0.956,0.931,0.412,32.232,13.476,19.446,28,41
img07.bmp,bottom_right,void,31,309,73.255,0.735,-0.644,0.934,0.537,25.358,17.201,19.835,28,41
img07.bmp,bottom_right,void,32,490,95.74,0.788,1.021,0.95,0.554,33.784,20.788,24.978,28,41
img07.bmp,bottom_right,void,33,326,75.598,0.665,-0.23,0.931,0.57,25.061,18.707,20.373,28,41
img07.bmp,bottom_right,void,34,10,9.414,0.987,0.588,0.769,0.286,8.764,1.386,3.568,28,41
img07.bmp,bottom_right,void,35,177,57.87,0.88,1.438,0.957,0.619,22.928,10.875,15.012,28,41
img07.bmp,bottom_right,void,36,40,30.142,0.961,-1.14,0.816,0.357,14.598,4.022,7.136,28,41
img07.bmp,bottom_right,void,37,87,44.935,0.96,1.421,0.861,0.565,21.101,5.917,10.525,28,41
img07.bmp,bottom_right,void,38,188,60.87,0.866,1.449,0.935,0.58,23.458,11.713,15.472,28,41
img07.bmp,bottom_right,void,39,131,53.799,0.938,1.275,0.879,0.496,23.065,7.967,12.915,28,41
img07.bmp,bottom_right,void,40,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,28,41
img07.bmp,bottom_right,void,41,49,31.556,0.953,-1.161,0.907,0.5,14.731,4.484,7.899,28,41
img08.bmp,top_left,void,1,94,38.349,0.766,-1.443,0.913,0.653,14.113,9.07,10.94,29,42
img08.bmp,top_left,void,2,97,47.556,0.94,-1.338,0.851,0.513,20.362,6.967,11.113,29,42
img08.bmp,top_left,void,3,220,74.148,0.951,-1.306,0.891,0.476,31.675,9.757,16.737,29,42
img08.bmp,top_left,void,4,201,63.799,0.89,-1.478,0.91,0.595,25.007,11.401,15.998,29,42
img08.bmp,top_left,void,5,158,55.698,0.889,0.974,0.935,0.494,22.149,10.16,14.184,29,42
img08.bmp,top_left,void,6,188,68.491,0.949,-1.339,0.9,0.505,29.076,9.152,15.472,29,42
img08.bmp,top_left,void,7,354,74.77,0.223,0.777,0.949,0.641,22.574,22.006,21.23,29,42
img08.bmp,top_left,void,8,377,79.598,0.522,1.125,0.942,0.604,25.004,21.334,21.909,29,42
img08.bmp,top_left,void,9,346,79.941,0.746,0.239,0.925,0.588,27.394,18.247,20.989,29,42
img08.bmp,top_left,void,10,313,82.326,0.91,-0.836,0.932,0.415,32.844,13.633,19.963,29,42
img08.bmp,top_left,void,11,459,88.083,0.658,0.937,0.946,0.586,29.347,22.11,24.175,29,42
img08.bmp,top_left,void,12,369,102.255,0.947,0.208,0.9,0.456,41.211,13.292,21.675,29,42
img08.bmp,top_left,void,13,241,85.32,0.97,0.187,0.873,0.463,37.456,9.174,17.517,29,42
img08.bmp,top_left,void,14,377,91.598,0.901,-1.305,0.926,0.536,35.416,15.352,21.909,29,42
img08.bmp,top_left,void,15,171,67.805,0.957,-0.94,0.905,0.346,29.018,8.449,14.755,29,42
img08.bmp,top_left,void,16,627,107.74,0.763,-1.302,0.944,0.574,37.343,24.135,28.255,29,42
img08.bmp,top_left,void,17,621,115.74,0.889,-1.137,0.934,0.516,44.183,20.238,28.119,29,42
img08.bmp,top_left,void,18,278,75.355,0.896,0.592,0.939,0.535,29.833,13.262,18.814,29,42
img08.bmp,top_left,void,19,625,116.326,0.892,-1.179,0.934,0.526,44.593,20.135,28.209,29,42
img08.bmp,top_left,void,20,171,56.935,0.92,-0.079,0.929,0.712,24.458,9.605,14.755,29,42
img08.bmp,top_left,void,21,437,84.426,0.414,0.391,0.948,0.624,25.997,23.668,23.588,29,42
img08.bmp,top_left,void,22,384,81.012,0.765,0.938,0.946,0.593,28.88,18.588,22.112,29,42
img08.bmp,top_left,void,23,416,87.941,0.795,0.524,0.943,0.603,31.693,19.205,23.015,29,42
img08.bmp,top_left,void,24,398,82.77,0.778,1.464,0.948,0.642,29.77,18.71,22.511,29,42
img08.bmp,top_left,void,25,372,85.598,0.856,1.204,0.937,0.554,31.963,16.55,21.763,29,42
img08.bmp,top_left,void,26,90,39.899,0.857,0.08,0.891,0.667,15.734,8.115,10.705,29,42
img08.bmp,top_left,void,27,467,91.255,0.521,0.524,0.928,0.575,28.26,24.116,24.384,29,42
img08.bmp,top_left,void,28,120,52.284,0.923,-0.239,0.87,0.496,20.913,8.051,12.361,29,42
img08.bmp,top_left,void,29,385,82.77,0.778,0.597,0.951,0.594,29.521,18.547,22.14,29,42
img08.bmp,top_left,void,30,418,82.426,0.64,-0.341,0.957,0.627,27.73,21.317,23.07,29,42
img08.bmp,top_left,void,31,456,89.255,0.69,0.322,0.925,0.594,30.069,21.753,24.096,29,42
img08.bmp,top_left,void,32,343,88.983,0.912,0.98,0.93,0.4,35.217,14.484,20.898,29,42
img08.bmp,top_left,void,33,516,96.669,0.777,0.943,0.959,0.597,34.407,21.654,25.632,29,42
img08.bmp,top_left,void,34,236,66.284,0.88,1.365,0.937,0.624,26.632,12.65,17.334,29,42
img08.bmp,top_left,void,35,146,52.87,0.856,-1.258,0.907,0.535,20.084,10.39,13.634,29,42
img08.bmp,top_left,void,36,120,57.113,0.943,1.517,0.889,0.6,23.227,7.718,12.361,29,42
img08.bmp,top_left,void,37,277,69.941,0.826,1.3,0.952,0.618,26.47,14.926,18.78,29,42
img08.bmp,top_left,void,38,199,65.941,0.934,1.256,0.926,0.49,28.115,10.052,15.918,29,42
img08.bmp,top_left,void,39,157,53.456,0.835,-1.236,0.913,0.575,20.011,11.021,14.139,29,42
img08.bmp,top_left,void,40,22,15.485,0.966,0.903,0.917,0.393,10.391,2.671,5.293,29,42
img08.bmp,top_left,void,41,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,29,42
img08.bmp,top_left,void,42,38,28.864,0.983,1.374,0.776,0.447,16.951,3.082,6.956,29,42
img08.bmp,bottom_left,void,1,142,49.213,0.739,1.275,0.973,0.623,17.599,11.859,13.446,30,42
img08.bmp,bottom_left,void,2,130,53.627,0.928,-1.355,0.867,0.492,22.451,8.382,12.866,30,42
img08.bmp,bottom_left,void,3,328,85.012,0.896,-1.413,0.948,0.554,32.899,14.579,20.436,30,42
img08.bmp,bottom_left,void,4,245,68.663,0.847,-1.475,0.918,0.583,25.836,13.735,17.662,30,42
img08.bmp,bottom_left,void,5,190,57.113,0.824,0.854,0.96,0.556,21.7,12.299,15.554,30,42
img08.bmp,bottom_left,void,6,38,30.006,0.984,0.8,0.95,0.288,16.305,2.947,6.956,30,42
img08.bmp,bottom_left,void,7,240,77.941,0.937,-1.435,0.896,0.527,31.515,11.041,17.481,30,42
img08.bmp,bottom_left,void,8,368,75.941,0.45,0.057,0.963,0.669,24.07,21.497,21.646,30,42
img08.bmp,bottom_left,void,9,396,80.426,0.522,0.82,0.95,0.609,25.557,21.799,22.454,30,42
img08.bmp,bottom_left,void,10,344,84.29,0.881,-0.897,0.935,0.456,32.206,15.256,20.928,30,42
img08.bmp,bottom_left,void,11,22,18.485,0.978,0.562,0.815,0.367,11.511,2.424,5.293,30,42
img08.bmp,bottom_left,void,12,368,83.355,0.747,0.065,0.936,0.584,28.356,18.858,21.646,30,42
img08.bmp,bottom_left,void,13,475,87.497,0.621,0.811,0.958,0.606,29.047,22.776,24.592,30,42
img08.bmp,bottom_left,void,14,4,2.414,0.985,-0.393,0.667,0.5,4.828,0.828,2.257,30,42
img08.bmp,bottom_left,void,15,382,90.426,0.887,-1.409,0.923,0.543,34.595,15.944,22.054,30,42
img08.bmp,bottom_left,void,16,194,69.562,0.939,-1.054,0.915,0.408,28.588,9.813,15.717,30,42
img08.bmp,bottom_left,void,17,383,103.219,0.945,0.102,0.901,0.52,41.533,13.558,22.083,30,42
img08.bmp,bottom_left,void,18,242,86.87,0.971,0.096,0.883,0.537,38.184,9.105,17.553,30,42
img08.bmp,bottom_left,void,19,621,105.497,0.74,-1.427,0.947,0.612,36.221,24.361,28.119,30,42
img08.bmp,bottom_left,void,20,619,115.154,0.894,-1.198,0.934,0.521,44.355,19.889,28.074,30,42
img08.bmp,bottom_left,void,21,239,72.113,0.923,0.496,0.919,0.502,29.741,11.415,17.444,30,42
img08.bmp,bottom_left,void,22,371,87.184,0.839,0.459,0.928,0.544,31.462,17.137,21.734,30,42
img08.bmp,bottom_left,void,23,359,78.426,0.802,0.826,0.955,0.623,28.813,17.215,21.38,30,42
img08.bmp,bottom_left,void,24,150,56.971,0.94,-0.21,0.904,0.625,24.576,8.361,13.82,30,42
img08.bmp,bottom_left,void,25,622,114.912,0.889,-1.235,0.937,0.544,44.208,20.206,28.142,30,42
img08.bmp,bottom_left,void,26,433,82.77,0.345,-0.076,0.956,0.666,25.371,23.815,23.48,30,42
img08.bmp,bottom_left,void,27,322,81.841,0.88,1.103,0.92,0.495,31.024,14.713,20.248,30,42
img08.bmp,bottom_left,void,28,372,80.527,0.798,1.414,0.947,0.653,29.219,17.612,21.763,30,42
img08.bmp,bottom_left,void,29,321,77.355,0.831,0.536,0.941,0.566,28.497,15.867,20.217,30,42
img08.bmp,bottom_left,void,30,66,33.314,0.828,-0.235,0.892,0.611,12.975,7.284,9.167,30,42
img08.bmp,bottom_left,void,31,446,88.669,0.344,0.567,0.937,0.569,26.297,24.689,23.83,30,42
img08.bmp,bottom_left,void,32,106,46.627,0.932,-0.376,0.906,0.482,20.272,7.355,11.617,30,42
img08.bmp,bottom_left,void,33,426,91.497,0.827,0.856,0.936,0.507,32.972,18.521,23.289,30,42
img08.bmp,bottom_left,void,34,279,78.569,0.92,0.904,0.93,0.385,32.154,12.599,18.848,30,42
img08.bmp,bottom_left,void,35,373,79.255,0.623,-0.582,0.94,0.576,25.977,20.324,21.793,30,42
img08.bmp,bottom_left,void,36,417,84.184,0.554,0.267,0.941,0.621,26.897,22.393,23.042,30,42
img08.bmp,bottom_left,void,37,185,58.87,0.895,1.334,0.944,0.593,24.264,10.82,15.348,30,42
img08.bmp,bottom_left,void,38,84,44.763,0.954,1.373,0.848,0.5,20.222,6.042,10.342,30,42
img08.bmp,bottom_left,void,39,107,46.627,0.904,-1.306,0.877,0.535,18.765,8.019,11.672,30,42
img08.bmp,bottom_left,void,40,208,64.113,0.871,1.33,0.92,0.55,24.647,12.11,16.274,30,42
img08.bmp,bottom_left,void,41,136,55.87,0.95,1.219,0.883,0.453,24.568,7.7,13.159,30,42
img08.bmp,bottom_left,void,42,113,48.006,0.897,-1.341,0.89,0.538,19.032,8.404,11.995,30,42
img08.bmp,top_right,void,1,100,40.971,0.857,1.409,0.893,0.654,16.343,8.433,11.284,31,47
img08.bmp,top_right,void,2,88,42.935,0.919,-1.405,0.854,0.543,17.83,7.021,10.585,31,47
img08.bmp,top_right,void,3,265,81.148,0.938,-1.391,0.904,0.491,33.149,11.51,18.369,31,47
img08.bmp,top_right,void,4,174,57.178,0.872,1.554,0.921,0.63,22.37,10.969,14.884,31,47
img08.bmp,top_right,void,5,104,44.87,0.929,0.874,0.963,0.464,19.532,7.229,11.507,31,47
img08.bmp,top_right,void,6,209,76.698,0.959,-1.383,0.893,0.498,32.508,9.191,16.313,31,47
img08.bmp,top_right,void,7,339,73.598,0.484,0.711,0.952,0.614,23.361,20.443,20.776,31,47
img08.bmp,top_right,void,8,369,78.184,0.64,1.038,0.949,0.617,26.011,19.992,21.675,31,47
img08.bmp,top_right,void,9,259,71.32,0.832,0.305,0.915,0.533,26.066,14.444,18.16,31,47
img08.bmp,top_right,void,10,372,91.533,0.9,-0.957,0.93,0.434,35.084,15.288,21.763,31,47
img08.bmp,top_right,void,11,415,84.083,0.697,0.814,0.956,0.57,28.515,20.445,22.987,31,47
img08.bmp,top_right,void,12,366,90.184,0.906,-1.353,0.92,0.55,35.35,14.964,21.587,31,47
img08.bmp,top_right,void,13,54,35.385,0.976,-0.531,0.831,0.36,18.227,3.947,8.292,31,47
img08.bmp,top_right,void,14,212,75.598,0.951,-1.034,0.906,0.393,31.662,9.76,16.429,31,47
img08.bmp,top_right,void,15,213,81.698,0.968,0.189,0.884,0.467,35.139,8.8,16.468,31,47
img08.bmp,top_right,void,16,145,67.592,0.98,0.182,0.853,0.474,31.871,6.346,13.587,31,47
img08.bmp,top_right,void,17,620,104.912,0.766,-1.383,0.954,0.611,36.885,23.733,28.096,31,47
img08.bmp,top_right,void,18,586,108.912,0.871,-1.163,0.945,0.543,41.175,20.261,27.315,31,47
img08.bmp,top_right,void,19,12,11.414,0.973,-0.213,0.8,0.5,8.316,1.903,3.909,31,47
img08.bmp,top_right,void,20,323,80.012,0.872,0.689,0.92,0.52,30.603,15.005,20.279,31,47
img08.bmp,top_right,void,21,584,109.497,0.877,-1.188,0.937,0.548,41.538,19.994,27.269,31,47
img08.bmp,top_right,void,22,480,92.77,0.75,0.673,0.958,0.613,32.551,21.53,24.722,31,47
img08.bmp,top_right,void,23,387,79.598,0.764,0.964,0.946,0.62,28.72,18.528,22.198,31,47
img08.bmp,top_right,void,24,365,78.527,0.614,0.099,0.941,0.644,25.582,20.185,21.558,31,47
img08.bmp,top_right,void,25,26,19.621,0.976,-0.11,0.867,0.722,12.325,2.699,5.754,31,47
img08.bmp,top_right,void,26,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,31,47
img08.bmp,top_right,void,27,345,82.184,0.852,1.178,0.932,0.548,30.658,16.058,20.959,31,47
img08.bmp,top_right,void,28,367,78.184,0.756,1.434,0.948,0.633,27.939,18.273,21.617,31,47
img08.bmp,top_right,void,29,6,5.414,0.816,0.785,1.0,0.667,3.651,2.108,2.764,31,47
img08.bmp,top_right,void,30,384,82.77,0.609,0.13,0.934,0.596,26.458,20.977,22.112,31,47
img08.bmp,top_right,void,31,445,88.426,0.711,0.69,0.949,0.589,30.152,21.209,23.803,31,47
img08.bmp,top_right,void,32,360,78.426,0.718,-0.449,0.94,0.584,27.022,18.811,21.409,31,47
img08.bmp,top_right,void,33,379,82.77,0.742,0.027,0.924,0.602,28.608,19.177,21.967,31,47
img08.bmp,top_right,void,34,328,83.983,0.899,0.942,0.929,0.423,33.006,14.484,20.436,31,47
img08.bmp,top_right,void,35,53,33.314,0.963,-0.285,0.898,0.589,16.006,4.305,8.215,31,47
img08.bmp,top_right,void,36,536,98.083,0.729,0.985,0.954,0.584,33.593,22.984,26.124,31,47
img08.bmp,top_right,void,37,52,36.213,0.977,0.55,0.852,0.347,17.807,3.799,8.137,31,47
img08.bmp,top_right,void,38,210,61.113,0.843,1.353,0.921,0.6,23.587,12.698,16.352,31,47
img08.bmp,top_right,void,39,110,44.042,0.879,-1.132,0.902,0.509,18.017,8.6,11.835,31,47
img08.bmp,top_right,void,40,13,12.414,0.982,0.759,0.867,0.31,9.392,1.75,4.068,31,47
img08.bmp,top_right,void,41,109,46.935,0.944,1.512,0.932,0.649,21.526,7.132,11.781,31,47
img08.bmp,top_right,void,42,243,65.113,0.787,1.366,0.938,0.623,23.727,14.647,17.59,31,47
img08.bmp,top_right,void,43,183,61.113,0.911,1.232,0.901,0.503,25.052,10.351,15.264,31,47
img08.bmp,top_right,void,44,46,28.349,0.917,0.802,0.836,0.46,12.515,4.992,7.653,31,47
img08.bmp,top_right,void,45,119,46.663,0.865,-1.173,0.915,0.522,18.218,9.132,12.309,31,47
img08.bmp,top_right,void,46,23,17.45,0.967,1.261,0.852,0.523,11.034,2.796,5.412,31,47
img08.bmp,top_right,void,47,46,32.692,0.974,1.327,0.807,0.451,16.73,3.803,7.653,31,47
img08.bmp,bottom_right,void,1,148,51.627,0.841,1.147,0.902,0.569,19.96,10.792,13.727,32,45
img08.bmp,bottom_right,void,2,362,89.012,0.898,-1.507,0.943,0.58,34.557,15.198,21.469,32,45
img08.bmp,bottom_right,void,3,121,48.971,0.904,-1.364,0.896,0.576,20.187,8.62,12.412,32,45
img08.bmp,bottom_right,void,4,227,66.213,0.829,1.555,0.93,0.605,24.27,13.578,17.001,32,45
img08.bmp,bottom_right,void,5,143,52.284,0.895,0.795,0.966,0.495,21.274,9.504,13.493,32,45
img08.bmp,bottom_right,void,6,264,82.113,0.945,-1.472,0.907,0.549,34.075,11.168,18.334,32,45
img08.bmp,bottom_right,void,7,366,77.012,0.517,0.391,0.953,0.612,24.595,21.052,21.587,32,45
img08.bmp,bottom_right,void,8,391,81.012,0.602,0.816,0.938,0.602,26.191,20.905,22.312,32,45
img08.bmp,bottom_right,void,9,407,92.569,0.872,-1.004,0.936,0.46,34.628,16.931,22.764,32,45
img08.bmp,bottom_right,void,10,301,77.284,0.814,0.137,0.923,0.577,27.512,15.983,19.577,32,45
img08.bmp,bottom_right,void,11,91,46.491,0.963,-0.565,0.892,0.368,21.441,5.743,10.764,32,45
img08.bmp,bottom_right,void,12,442,85.255,0.663,0.714,0.957,0.607,28.703,21.483,23.723,32,45
img08.bmp,bottom_right,void,13,381,92.184,0.897,-1.435,0.916,0.542,35.399,15.673,22.025,32,45
img08.bmp,bottom_right,void,14,232,78.391,0.936,-1.124,0.906,0.403,31.092,10.944,17.187,32,45
img08.bmp,bottom_right,void,15,169,72.971,0.979,0.09,0.876,0.587,34.112,6.884,14.669,32,45
img08.bmp,bottom_right,void,16,260,88.698,0.966,0.114,0.887,0.528,38.126,9.832,18.195,32,45
img08.bmp,bottom_right,void,17,23,18.036,0.956,-0.263,0.852,0.639,10.089,2.943,5.412,32,45
img08.bmp,bottom_right,void,18,624,104.912,0.754,-1.422,0.95,0.615,36.682,24.11,28.187,32,45
img08.bmp,bottom_right,void,19,580,111.154,0.887,-1.195,0.932,0.519,42.464,19.583,27.175,32,45
img08.bmp,bottom_right,void,20,302,80.184,0.908,0.57,0.932,0.496,32.26,13.49,19.609,32,45
img08.bmp,bottom_right,void,21,466,95.255,0.812,0.589,0.938,0.543,34.081,19.893,24.358,32,45
img08.bmp,bottom_right,void,22,383,78.77,0.792,0.884,0.962,0.638,29.378,17.949,22.083,32,45
img08.bmp,bottom_right,void,23,14,14.0,0.961,-0.191,0.824,0.667,8.137,2.247,4.222,32,45
img08.bmp,bottom_right,void,24,583,110.912,0.885,-1.219,0.937,0.534,42.171,19.653,27.245,32,45
img08.bmp,bottom_right,void,25,374,78.77,0.559,-0.165,0.94,0.625,25.206,20.892,21.822,32,45
img08.bmp,bottom_right,void,26,19,14.621,0.972,-0.218,0.864,0.633,9.984,2.353,4.918,32,45
img08.bmp,bottom_right,void,27,334,83.012,0.877,1.11,0.928,0.513,31.432,15.131,20.622,32,45
img08.bmp,bottom_right,void,28,413,87.841,0.774,0.656,0.937,0.548,30.468,19.3,22.931,32,45
img08.bmp,bottom_right,void,29,354,79.598,0.786,1.465,0.927,0.59,28.186,17.422,21.23,32,45
img08.bmp,bottom_right,void,30,3,1.0,1.0,1.571,1.0,1.0,3.266,0.0,1.954,32,45
img08.bmp,bottom_right,void,31,387,83.598,0.504,-0.199,0.93,0.573,25.553,22.075,22.198,32,45
img08.bmp,bottom_right,void,32,304,82.533,0.905,0.898,0.91,0.403,32.378,13.746,19.674,32,45
img08.bmp,bottom_right,void,33,487,96.326,0.785,0.942,0.938,0.527,33.712,20.895,24.901,32,45
img08.bmp,bottom_right,void,34,350,76.426,0.734,-0.615,0.954,0.585,26.907,18.282,21.11,32,45
img08.bmp,bottom_right,void,35,366,80.184,0.662,-0.132,0.929,0.594,26.536,19.885,21.587,32,45
img08.bmp,bottom_right,void,36,26,20.071,0.969,-0.408,0.839,0.473,11.727,2.899,5.754,32,45
img08.bmp,bottom_right,void,37,23,23.657,0.991,0.528,0.767,0.24,15.015,2.011,5.412,32,45
img08.bmp,bottom_right,void,38,189,59.491,0.873,1.329,0.926,0.582,23.535,11.482,15.513,32,45
img08.bmp,bottom_right,void,39,92,46.971,0.958,1.386,0.86,0.5,21.564,6.157,10.823,32,45
img08.bmp,bottom_right,void,40,80,39.799,0.918,-1.222,0.899,0.523,16.814,6.659,10.093,32,45
img08.bmp,bottom_right,void,41,14,14.657,0.979,0.9,0.875,0.333,9.173,1.876,4.222,32,45
img08.bmp,bottom_right,void,42,205,60.906,0.849,1.419,0.958,0.607,23.472,12.384,16.156,32,45
img08.bmp,bottom_right,void,43,145,57.87,0.94,1.227,0.912,0.483,24.432,8.312,13.587,32,45
img08.bmp,bottom_right,void,44,86,39.799,0.912,-1.254,0.915,0.562,16.976,6.963,10.464,32,45
img08.bmp,bottom_right,void,45,8,6.0,0.988,1.355,0.8,0.571,7.657,1.168,3.192,32,45
img09.bmp,top_left,void,1,78,39.935,0.945,-1.315,0.907,0.542,18.147,5.93,9.966,33,42
img09.bmp,top_left,void,2,56,29.521,0.833,-1.427,0.862,0.583,11.694,6.476,8.444,33,42
img09.bmp,top_left,void,3,174,58.971,0.888,-1.44,0.921,0.604,23.392,10.763,14.884,33,42
img09.bmp,top_left,void,4,181,70.77,0.961,-1.254,0.887,0.417,30.491,8.402,15.181,33,42
img09.bmp,top_left,void,5,139,53.113,0.903,1.001,0.908,0.463,21.425,9.194,13.303,33,42
img09.bmp,top_left,void,6,322,73.355,0.163,1.097,0.925,0.61,21.572,21.283,20.248,33,42
img09.bmp,top_left,void,7,158,65.698,0.961,-1.271,0.878,0.454,28.498,7.84,14.184,33,42
img09.bmp,top_left,void,8,348,75.012,0.508,1.162,0.946,0.633,23.69,20.402,21.05,33,42
img09.bmp,top_left,void,9,320,76.698,0.743,0.294,0.933,0.593,26.294,17.595,20.185,33,42
img09.bmp,top_left,void,10,436,85.255,0.664,0.974,0.946,0.599,28.531,21.34,23.561,33,42
img09.bmp,top_left,void,11,282,79.912,0.918,-0.799,0.919,0.402,31.839,12.65,18.949,33,42
img09.bmp,top_left,void,12,325,94.598,0.951,0.24,0.89,0.455,39.481,12.158,20.342,33,42
img09.bmp,top_left,void,13,217,81.113,0.97,0.233,0.889,0.439,35.619,8.711,16.622,33,42
img09.bmp,top_left,void,14,335,86.77,0.902,-1.269,0.91,0.519,33.587,14.475,20.653,33,42
img09.bmp,top_left,void,15,137,60.562,0.959,-0.907,0.867,0.346,26.576,7.516,13.207,33,42
img09.bmp,top_left,void,16,578,102.326,0.764,-1.227,0.951,0.573,35.625,22.976,27.128,33,42
img09.bmp,top_left,void,17,575,108.912,0.883,-1.124,0.924,0.532,41.716,19.581,27.058,33,42
img09.bmp,top_left,void,18,167,57.142,0.913,-0.018,0.923,0.696,23.843,9.711,14.582,33,42
img09.bmp,top_left,void,19,582,109.497,0.886,-1.129,0.946,0.539,42.243,19.572,27.222,33,42
img09.bmp,top_left,void,20,420,80.77,0.456,0.404,0.966,0.673,25.644,22.817,23.125,33,42
img09.bmp,top_left,void,21,248,69.355,0.888,0.606,0.939,0.544,27.728,12.728,17.77,33,42
img09.bmp,top_left,void,22,352,76.77,0.76,0.953,0.949,0.612,27.501,17.871,21.17,33,42
